Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Raipur,Sirohi,Raipur(air)Sirohi,180.00,1.78,Raipur(rail)Jalpaiguri(rail)Sirohi,91.00,7.03,Raipur(rail)Lucknow(rail)Sirohi,112.00,7.96,Raipur(road)Patan(road)Sirohi,118.00,7.30,Raipur(rail)Chatrapur(rail)Jalpaiguri(rail)Sirohi,120.00,13.98
Raipur,Jaysingpur,Raipur(rail)Jaysingpur,93.00,2.53,Raipur(rail)Suri(rail)Jaysingpur,114.00,8.42,Raipur(rail)Barh(rail)Jaysingpur,115.00,7.00,Raipur(rail)Sirohi(road)Jaysingpur,117.00,8.78,Raipur(road)Himmatnagar(rail)Jaysingpur,118.00,6.74
Raipur,Ramanagara,Raipur(road)Ramanagara,146.00,4.03,Raipur(rail)Huliyar(road)Ramanagara,100.00,10.02,Raipur(rail)Delhi(road)Ramanagara,106.00,10.07,Raipur(rail)Suri(rail)Ramanagara,110.00,7.96,Raipur(rail)Chatrapur(rail)Ramanagara,114.00,9.85
Raipur,Hyderabad,Raipur(air)Hyderabad,413.00,1.87,Raipur(rail)Chittorgarh(rail)Hyderabad,99.00,9.60,Raipur(rail)Huliyar(road)Hyderabad,104.00,8.63,Raipur(rail)Jalpaiguri(rail)Hyderabad,110.00,7.07,Raipur(road)Himmatnagar(rail)Hyderabad,122.00,8.71
Raipur,Channapatna,Raipur(road)Channapatna,168.00,2.74,Raipur(rail)Chatrapur(rail)Channapatna,98.00,11.64,Raipur(rail)Sirohi(rail)Channapatna,101.00,9.27,Raipur(rail)Huliyar(road)Channapatna,110.00,9.83,Raipur(road)Himmatnagar(rail)Channapatna,112.00,10.27
Raipur,Surendranagar,Raipur(rail)Surendranagar,143.00,3.17,Raipur(rail)Huliyar(rail)Surendranagar,101.00,10.63,Raipur(rail)Surajpur(road)Surendranagar,101.00,7.80,Raipur(road)Patan(road)Surendranagar,115.00,8.49,Raipur(rail)Ramanagara(rail)Surendranagar,122.00,11.01
Raipur,Thiruvalla,Raipur(air)Thiruvalla,401.00,2.63,Raipur(rail)Surajpur(rail)Thiruvalla,92.00,9.68,Raipur(rail)Sirohi(road)Thiruvalla,115.00,7.93,Raipur(rail)Karaikal(road)Thiruvalla,126.00,9.03,Raipur(rail)Bhubaneswar(rail)Thiruvalla,135.00,9.07
Raipur,Ranebennur,Raipur(air)Hyderabad(road)Ranebennur,567.00,4.20,Raipur(rail)Huliyar(rail)Ranebennur,86.00,8.21,Raipur(road)Ranebennur,87.00,4.63,Raipur(rail)Delhi(rail)Ranebennur,92.00,12.88,Raipur(rail)Chittorgarh(rail)Ranebennur,101.00,11.12
Raipur,Karaikal,Raipur(rail)Karaikal,65.00,3.46,Raipur(rail)Surajpur(rail)Karaikal,89.00,8.44,Raipur(rail)Chatrapur(road)Karaikal,105.00,10.43,Raipur(rail)Huliyar(rail)Karaikal,117.00,8.86,Raipur(rail)Jalpaiguri(rail)Karaikal,118.00,7.22
Raipur,Belgaum,Raipur(air)Belgaum,417.00,2.17,Raipur(rail)Sirohi(road)Belgaum,105.00,8.89,Raipur(rail)Chatrapur(rail)Belgaum,109.00,10.25,Raipur(rail)Surajpur(rail)Belgaum,113.00,10.74,Raipur(rail)Jalpaiguri(rail)Belgaum,117.00,6.45
Raipur,Chatrapur,Raipur(road)Chatrapur,174.00,2.93,Raipur(rail)Jalpaiguri(road)Chatrapur,112.00,8.36,Raipur(rail)Suri(rail)Chatrapur,114.00,6.57,Raipur(rail)Bhubaneswar(road)Chatrapur,125.00,9.90,Raipur(road)Patan(rail)Chatrapur,126.00,9.91
Raipur,Suri,Raipur(air)Suri,359.00,2.53,Raipur(rail)Chatrapur(road)Suri,90.00,9.62,Raipur(rail)Huliyar(rail)Suri,98.00,11.31,Raipur(rail)Barh(rail)Suri,104.00,9.71,Raipur(rail)Chittorgarh(rail)Suri,120.00,11.25
Raipur,Bhubaneswar,Raipur(road)Bhubaneswar,90.00,2.52,Raipur(rail)Barh(rail)Bhubaneswar,103.00,6.53,Raipur(rail)Chittorgarh(rail)Bhubaneswar,106.00,8.16,Raipur(rail)Karaikal(rail)Bhubaneswar,110.00,9.69,Raipur(rail)Surajpur(rail)Bhubaneswar,113.00,8.11
Raipur,Mahuva,Raipur(road)Mahuva,155.00,3.98,Raipur(rail)Chatrapur(road)Mahuva,97.00,11.41,Raipur(rail)Huliyar(rail)Mahuva,111.00,10.54,Raipur(rail)Chittorgarh(road)Mahuva,122.00,6.67,Raipur(rail)Lucknow(rail)Mahuva,127.00,10.71
Raipur,Jagadhri,Raipur(road)Jagadhri,174.00,3.04,Raipur(rail)Delhi(rail)Jagadhri,109.00,10.91,Raipur(road)Medinipur(rail)Jagadhri,124.00,9.05,Raipur(rail)Lucknow(rail)Jagadhri,129.00,10.85,Raipur(rail)Chatrapur(rail)Kollam(road)Jagadhri,131.00,16.66
Raipur,Barh,Raipur(rail)Barh,61.00,2.73,Raipur(rail)Huliyar(rail)Barh,90.00,11.67,Raipur(rail)Delhi(rail)Barh,105.00,12.33,Raipur(rail)Chittorgarh(road)Barh,113.00,7.00,Raipur(road)Himmatnagar(rail)Barh,114.00,7.42
Raipur,Bhusawal,Raipur(road)Bhusawal,151.00,2.73,Raipur(rail)Huliyar(rail)Bhusawal,98.00,10.13,Raipur(rail)Delhi(road)Bhusawal,102.00,9.51,Raipur(rail)Chittorgarh(road)Bhusawal,114.00,10.06,Raipur(rail)Surajpur(rail)Bhusawal,117.00,7.97
Raipur,Alipurduar,Raipur(rail)Alipurduar,100.00,4.24,Raipur(rail)Huliyar(rail)Alipurduar,116.00,9.17,Raipur(rail)Surajpur(rail)Alipurduar,116.00,11.08,Raipur(rail)Delhi(rail)Alipurduar,121.00,12.06,Raipur(road)Himmatnagar(rail)Alipurduar,125.00,10.14
Raipur,Kollam,Raipur(air)Kollam,353.00,1.86,Raipur(rail)Chatrapur(rail)Kollam,80.00,12.30,Raipur(rail)Sirohi(rail)Kollam,88.00,6.95,Raipur(rail)Delhi(rail)Kollam,99.00,10.72,Raipur(rail)Huliyar(road)Kollam,110.00,8.31
Raipur,Medinipur,Raipur(road)Medinipur,75.00,3.56,Raipur(rail)Chatrapur(rail)Medinipur,88.00,9.98,Raipur(rail)Suri(road)Medinipur,116.00,5.69,Raipur(road)Malerkotla(rail)Medinipur,119.00,10.70,Raipur(rail)Huliyar(rail)Medinipur,122.00,12.06
Raipur,Patan,Raipur(rail)Patan,138.00,3.72,Raipur(rail)Chittorgarh(rail)Patan,114.00,7.20,Raipur(rail)Karaikal(road)Patan,124.00,8.65,Raipur(rail)Durg(rail)Patan,125.00,11.88,Raipur(rail)Suri(road)Patan,136.00,8.44
Raipur,Mettur,Raipur(road)Mettur,153.00,3.24,Raipur(rail)Barh(rail)Mettur,102.00,8.29,Raipur(rail)Surajpur(road)Mettur,112.00,9.93,Raipur(rail)Karaikal(rail)Mettur,117.00,6.78,Raipur(rail)Chittorgarh(rail)Mettur,120.00,10.09
Raipur,Huliyar,Raipur(air)Chennai(road)Huliyar,188.00,3.78,Raipur(rail)Huliyar,46.00,5.24,Raipur(rail)Sirohi(rail)Huliyar,95.00,9.70,Raipur(rail)Karaikal(rail)Huliyar,112.00,7.44,Raipur(road)Patan(rail)Huliyar,113.00,8.48
Raipur,Harihar,Raipur(air)Harihar,204.00,1.32,Raipur(rail)Sirohi(rail)Harihar,88.00,7.48,Raipur(rail)Chatrapur(rail)Harihar,108.00,11.79,Raipur(road)Himmatnagar(rail)Harihar,112.00,9.42,Raipur(rail)Lucknow(road)Harihar,121.00,6.92
Raipur,Rasayani,Raipur(air)Hyderabad(road)Rasayani,495.00,3.90,Raipur(rail)Surajpur(rail)Rasayani,89.00,7.79,Raipur(rail)Delhi(rail)Rasayani,101.00,11.88,Raipur(rail)Lucknow(rail)Rasayani,102.00,11.08,Raipur(rail)Sirohi(road)Rasayani,105.00,8.33
Raipur,Haringhata,Raipur(road)Haringhata,197.00,2.94,Raipur(rail)Chatrapur(rail)Haringhata,85.00,11.30,Raipur(rail)Chittorgarh(road)Haringhata,107.00,9.47,Raipur(rail)Sirohi(road)Haringhata,118.00,5.99,Raipur(road)Himmatnagar(rail)Haringhata,130.00,7.91
Raipur,Kushtagi,Raipur(air)Hyderabad(road)Kushtagi,515.00,4.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Raipur,Jadugora,Raipur(road)Jadugora,155.00,2.90,Raipur(rail)Chatrapur(road)Jadugora,98.00,9.33,Raipur(road)Ambernath(rail)Jadugora,115.00,7.98,Raipur(rail)Lucknow(rail)Jadugora,119.00,9.21,Raipur(road)Pindwara(rail)Jadugora,123.00,4.82
Raipur,Orai,Raipur(air)Harihar(road)Orai,334.00,3.96,Raipur(rail)Orai,71.00,5.93,Raipur(rail)Jalpaiguri(rail)Orai,100.00,7.77,Raipur(rail)Surajpur(rail)Orai,114.00,8.76,Raipur(rail)Delhi(road)Orai,119.00,10.53
Raipur,Surajpur,Raipur(road)Surajpur,56.00,4.03,Raipur(rail)Sirohi(rail)Surajpur,92.00,9.79,Raipur(road)Medinipur(rail)Surajpur,115.00,10.52,Raipur(road)Patan(rail)Surajpur,124.00,9.53,Raipur(rail)Karaikal(road)Surajpur,124.00,6.36
Raipur,Ambernath,Raipur(rail)Ambernath,155.00,3.32,Raipur(rail)Sirohi(rail)Ambernath,94.00,9.58,Raipur(rail)Delhi(rail)Ambernath,109.00,11.19,Raipur(rail)Surajpur(road)Ambernath,114.00,7.34,Raipur(rail)Jadugora(rail)Ambernath,131.00,8.23
Raipur,Malerkotla,Raipur(air)Harihar(road)Malerkotla,282.00,3.43,Raipur(road)Malerkotla,77.00,5.52,Raipur(rail)Surajpur(road)Malerkotla,99.00,10.05,Raipur(rail)Jalpaiguri(road)Malerkotla,104.00,8.35,Raipur(rail)Bhubaneswar(rail)Malerkotla,110.00,9.60
Raipur,Jorapokhar,Raipur(air)Harihar(rail)Jorapokhar,315.00,4.31,Raipur(rail)Delhi(road)Jorapokhar,103.00,12.17,Raipur(rail)Chatrapur(road)Jorapokhar,109.00,9.94,Raipur(rail)Huliyar(road)Jorapokhar,116.00,11.01,Raipur(road)Medinipur(rail)Jorapokhar,120.00,8.57
Raipur,Vizianagaram,Raipur(rail)Vizianagaram,152.00,3.66,Raipur(rail)Sirohi(rail)Vizianagaram,98.00,9.08,Raipur(road)Himmatnagar(rail)Vizianagaram,116.00,6.54,Raipur(rail)Huliyar(rail)Vizianagaram,128.00,7.92,Raipur(rail)Durg(rail)Vizianagaram,128.00,9.43
Raipur,Durg,Raipur(air)Durg,157.00,2.24,Raipur(rail)Jalpaiguri(rail)Durg,99.00,9.53,Raipur(rail)Sirohi(rail)Durg,102.00,8.02,Raipur(rail)Huliyar(rail)Durg,116.00,10.69,Raipur(rail)Ratnagiri(road)Durg,127.00,8.67
Raipur,Himmatnagar,Raipur(road)Himmatnagar,71.00,3.37,Raipur(rail)Surajpur(rail)Himmatnagar,105.00,10.63,Raipur(rail)Barh(road)Himmatnagar,112.00,7.37,Raipur(road)Ambernath(rail)Himmatnagar,117.00,6.72,Raipur(rail)Chittorgarh(rail)Himmatnagar,118.00,9.99
Gokak,Chennai,Gokak(road)Belgaum(air)Chennai,373.00,3.55,Gokak(rail)Chennai,43.00,6.46,Gokak(rail)Orai(rail)Chennai,96.00,12.26,Gokak(rail)Mumbai(road)Chennai,105.00,9.42,Gokak(rail)Hyderabad(road)Chennai,108.00,7.64
Gokak,Chittorgarh,Gokak(rail)Chittorgarh,127.00,2.91,Gokak(rail)Mumbai(rail)Chittorgarh,89.00,9.25,Gokak(rail)Jorapokhar(road)Chittorgarh,99.00,10.58,Gokak(rail)Belgaum(rail)Chittorgarh,99.00,7.86,Gokak(rail)Karaikal(rail)Chittorgarh,102.00,10.95
Gokak,Ratnagiri,Gokak(road)Ratnagiri,182.00,3.59,Gokak(rail)Mumbai(rail)Ratnagiri,100.00,8.43,Gokak(rail)Orai(road)Ratnagiri,107.00,12.19,Gokak(rail)Chennai(road)Ratnagiri,108.00,8.88,Gokak(road)Kushtagi(road)Ratnagiri,110.00,8.79
Gokak,Goregaon,Gokak(rail)Goregaon,66.00,4.20,Gokak(rail)Orai(rail)Goregaon,102.00,12.87,Gokak(rail)Ranebennur(rail)Goregaon,109.00,9.44,Gokak(road)Kushtagi(road)Goregaon,112.00,9.25,Gokak(road)Haringhata(rail)Goregaon,121.00,9.49
Gokak,Pindwara,Gokak(road)Pindwara,142.00,2.41,Gokak(road)Kushtagi(rail)Pindwara,98.00,9.37,Gokak(rail)Mumbai(road)Pindwara,105.00,5.63,Gokak(rail)Karaikal(road)Pindwara,105.00,8.35,Gokak(rail)Durg(road)Pindwara,110.00,8.25
Gokak,Raipur,Gokak(road)Raipur,195.00,2.41,Gokak(rail)Chennai(rail)Raipur,92.00,11.76,Gokak(rail)Jalpaiguri(rail)Raipur,98.00,11.13,Gokak(rail)Surajpur(rail)Raipur,115.00,12.15,Gokak(road)Pakur(rail)Raipur,117.00,9.31
Gokak,Lucknow,Gokak(rail)Lucknow,166.00,3.30,Gokak(rail)Jorapokhar(road)Lucknow,104.00,9.85,Gokak(rail)Chennai(road)Lucknow,105.00,10.68,Gokak(rail)Ranebennur(road)Lucknow,117.00,8.57,Gokak(road)Patan(rail)Lucknow,126.00,11.87
Gokak,Delhi,Gokak(road)Belgaum(air)Delhi,636.00,3.52,Gokak(road)Delhi,100.00,4.21,Gokak(road)Kushtagi(rail)Delhi,104.00,7.06,Gokak(rail)Jalpaiguri(rail)Delhi,113.00,11.64,Gokak(rail)Rasayani(rail)Delhi,114.00,11.62
Gokak,Mumbai,Gokak(rail)Mumbai,45.00,3.61,Gokak(rail)Chennai(road)Mumbai,97.00,9.26,Gokak(rail)Orai(rail)Mumbai,97.00,9.15,Gokak(road)Kushtagi(rail)Mumbai,98.00,10.29,Gokak(rail)Belgaum(road)Mumbai,107.00,8.25
Gokak,Sagar,Gokak(rail)Sagar,116.00,3.76,Gokak(rail)Ranebennur(rail)Sagar,104.00,6.67,Gokak(rail)Hyderabad(rail)Sagar,108.00,6.24,Gokak(rail)Mumbai(rail)Sagar,115.00,10.29,Gokak(rail)Chennai(road)Sagar,119.00,11.29
Gokak,Jalpaiguri,Gokak(road)Jalpaiguri,156.00,3.23,Gokak(rail)Mumbai(rail)Jalpaiguri,85.00,7.03,Gokak(rail)Belgaum(rail)Jalpaiguri,96.00,10.01,Gokak(rail)Karaikal(road)Jalpaiguri,100.00,6.87,Gokak(rail)Ranebennur(rail)Jalpaiguri,104.00,6.96
Gokak,Pakur,Gokak(rail)Pakur,80.00,3.07,Gokak(rail)Ranebennur(road)Pakur,102.00,5.20,Gokak(rail)Hyderabad(road)Pakur,103.00,7.47,Gokak(rail)Surajpur(rail)Pakur,111.00,10.10,Gokak(road)Patan(road)Pakur,116.00,7.79
Gokak,Sardarshahar,Gokak(road)Sardarshahar,66.00,2.69,Gokak(road)Kushtagi(rail)Sardarshahar,97.00,7.61,Gokak(rail)Hyderabad(road)Sardarshahar,98.00,5.48,Gokak(rail)Channapatna(rail)Sardarshahar,106.00,10.49,Gokak(rail)Mumbai(road)Sardarshahar,113.00,8.38
Gokak,Sirohi,Gokak(road)Raipur(air)Sirohi,375.00,4.19,Gokak(rail)Jalpaiguri(rail)Sirohi,92.00,8.32,Gokak(rail)Chennai(rail)Sirohi,95.00,12.71,Gokak(road)Patan(road)Sirohi,105.00,7.38,Gokak(rail)Himmatnagar(road)Sirohi,108.00,7.15
Gokak,Jaysingpur,Gokak(road)Pindwara(road)Jaysingpur,283.00,4.51,Gokak(road)Kushtagi(rail)Jaysingpur,98.00,7.47,Gokak(rail)Jaysingpur,100.00,6.81,Gokak(rail)Himmatnagar(rail)Jaysingpur,102.00,6.90,Gokak(rail)Durg(road)Jaysingpur,110.00,5.54
Gokak,Ramanagara,Gokak(road)Ramanagara,104.00,3.10,Gokak(road)Patan(rail)Ramanagara,106.00,8.30,Gokak(rail)Hyderabad(rail)Ramanagara,110.00,8.67,Gokak(rail)Goregaon(rail)Ramanagara,127.00,7.58,Gokak(rail)Karaikal(rail)Ramanagara,131.00,7.78
Gokak,Hyderabad,Gokak(rail)Hyderabad,44.00,2.61,Gokak(rail)Belgaum(rail)Hyderabad,104.00,7.27,Gokak(rail)Himmatnagar(rail)Hyderabad,106.00,8.87,Gokak(rail)Jalpaiguri(rail)Hyderabad,111.00,8.36,Gokak(road)Sardarshahar(rail)Hyderabad,115.00,7.42
Gokak,Channapatna,Gokak(road)Channapatna,199.00,3.99,Gokak(rail)Himmatnagar(rail)Channapatna,96.00,10.43,Gokak(rail)Ranebennur(rail)Channapatna,98.00,8.47,Gokak(rail)Karaikal(rail)Channapatna,104.00,8.02,Gokak(rail)Chennai(rail)Channapatna,107.00,12.76
Gokak,Surendranagar,Gokak(rail)Surendranagar,157.00,4.46,Gokak(road)Patan(road)Surendranagar,102.00,8.57,Gokak(road)Sardarshahar(rail)Surendranagar,113.00,8.84,Gokak(rail)Orai(rail)Surendranagar,114.00,11.67,Gokak(rail)Rasayani(rail)Surendranagar,119.00,12.82
Gokak,Thiruvalla,Gokak(road)Belgaum(air)Thiruvalla,489.00,3.77,Gokak(rail)Mumbai(road)Thiruvalla,101.00,9.04,Gokak(road)Haringhata(road)Thiruvalla,105.00,9.43,Gokak(rail)Vizianagaram(rail)Thiruvalla,106.00,9.82,Gokak(rail)Karaikal(road)Thiruvalla,110.00,10.05
Gokak,Ranebennur,Gokak(rail)Ranebennur,47.00,3.01,Gokak(rail)Jorapokhar(rail)Ranebennur,90.00,10.69,Gokak(rail)Hyderabad(rail)Ranebennur,97.00,5.32,Gokak(rail)Belgaum(rail)Ranebennur,97.00,7.66,Gokak(rail)Jalpaiguri(road)Ranebennur,105.00,8.30
Gokak,Karaikal,Gokak(road)Karaikal,111.00,2.11,Gokak(rail)Mumbai(road)Karaikal,109.00,7.93,Gokak(rail)Jorapokhar(rail)Karaikal,111.00,9.65,Gokak(rail)Surajpur(rail)Karaikal,111.00,9.67,Gokak(rail)Hyderabad(road)Karaikal,113.00,8.33
Gokak,Belgaum,Gokak(road)Belgaum,147.00,2.42,Gokak(road)Haringhata(rail)Belgaum,96.00,9.94,Gokak(rail)Durg(rail)Belgaum,103.00,8.35,Gokak(road)Pakur(rail)Belgaum,108.00,7.14,Gokak(rail)Chennai(rail)Belgaum,113.00,12.03
Gokak,Chatrapur,Gokak(road)Chatrapur,193.00,3.25,Gokak(road)Pakur(rail)Chatrapur,111.00,10.46,Gokak(road)Patan(rail)Chatrapur,113.00,9.99,Gokak(rail)Jalpaiguri(road)Chatrapur,113.00,9.65,Gokak(rail)Orai(rail)Chatrapur,114.00,11.21
Gokak,Suri,Gokak(road)Suri,89.00,4.53,Gokak(rail)Ranebennur(rail)Suri,101.00,7.97,Gokak(rail)Barh(rail)Suri,102.00,13.97,Gokak(rail)Belgaum(rail)Suri,104.00,7.68,Gokak(rail)Mumbai(rail)Suri,116.00,8.16
Gokak,Bhubaneswar,Gokak(road)Bhubaneswar,190.00,2.89,Gokak(rail)Karaikal(rail)Bhubaneswar,94.00,10.71,Gokak(rail)Barh(rail)Bhubaneswar,101.00,10.79,Gokak(rail)Orai(road)Bhubaneswar,114.00,11.78,Gokak(road)Malerkotla(rail)Bhubaneswar,114.00,8.37
Gokak,Mahuva,Gokak(road)Mahuva,83.00,4.28,Gokak(rail)Chennai(road)Mahuva,108.00,9.17,Gokak(road)Haringhata(road)Mahuva,109.00,9.58,Gokak(rail)Rasayani(rail)Mahuva,114.00,12.03,Gokak(road)Patan(road)Mahuva,116.00,10.81
Gokak,Jagadhri,Gokak(road)Jagadhri,144.00,3.21,Gokak(rail)Vizianagaram(rail)Jagadhri,103.00,10.61,Gokak(road)Haringhata(rail)Jagadhri,112.00,12.10,Gokak(rail)Channapatna(road)Jagadhri,114.00,8.30,Gokak(rail)Ranebennur(rail)Jagadhri,127.00,6.10
Gokak,Barh,Gokak(road)Barh,98.00,4.63,Gokak(rail)Himmatnagar(rail)Barh,98.00,7.58,Gokak(rail)Karaikal(rail)Barh,99.00,8.68,Gokak(rail)Ranebennur(rail)Barh,102.00,9.72,Gokak(rail)Channapatna(rail)Barh,103.00,10.14
Gokak,Bhusawal,Gokak(road)Bhusawal,118.00,2.77,Gokak(rail)Hyderabad(rail)Bhusawal,86.00,8.40,Gokak(rail)Mumbai(rail)Bhusawal,95.00,9.72,Gokak(rail)Ranebennur(road)Bhusawal,99.00,5.65,Gokak(rail)Chennai(road)Bhusawal,103.00,10.47
Gokak,Alipurduar,Gokak(road)Alipurduar,80.00,3.28,Gokak(rail)Belgaum(rail)Alipurduar,90.00,7.93,Gokak(rail)Jorapokhar(rail)Alipurduar,94.00,10.81,Gokak(road)Kushtagi(rail)Alipurduar,98.00,7.16,Gokak(rail)Himmatnagar(rail)Alipurduar,109.00,10.30
Gokak,Kollam,Gokak(road)Kollam,121.00,2.76,Gokak(rail)Karaikal(rail)Kollam,98.00,7.77,Gokak(road)Haringhata(rail)Kollam,103.00,8.73,Gokak(rail)Chennai(road)Kollam,108.00,12.36,Gokak(rail)Jorapokhar(rail)Kollam,109.00,13.46
Gokak,Medinipur,Gokak(road)Medinipur,194.00,3.55,Gokak(rail)Orai(rail)Medinipur,109.00,12.02,Gokak(road)Patan(rail)Medinipur,112.00,7.39,Gokak(road)Kushtagi(rail)Medinipur,113.00,7.88,Gokak(road)Sardarshahar(rail)Medinipur,114.00,6.74
Gokak,Patan,Gokak(road)Patan,52.00,4.89,Gokak(rail)Chennai(rail)Patan,83.00,10.19,Gokak(rail)Durg(rail)Patan,96.00,9.16,Gokak(rail)Belgaum(rail)Patan,97.00,6.39,Gokak(rail)Karaikal(road)Patan,108.00,9.67
Gokak,Mettur,Gokak(road)Mettur,156.00,4.28,Gokak(rail)Barh(rail)Mettur,100.00,12.55,Gokak(rail)Karaikal(rail)Mettur,101.00,7.80,Gokak(road)Pakur(rail)Mettur,108.00,8.14,Gokak(rail)Himmatnagar(road)Mettur,112.00,8.16
Gokak,Huliyar,Gokak(road)Huliyar,100.00,2.34,Gokak(rail)Karaikal(rail)Huliyar,96.00,8.46,Gokak(rail)Chennai(rail)Huliyar,98.00,11.72,Gokak(road)Patan(rail)Huliyar,100.00,8.56,Gokak(road)Sardarshahar(rail)Huliyar,109.00,5.91
Gokak,Harihar,Gokak(road)Raipur(air)Harihar,399.00,3.73,Gokak(rail)Chennai(rail)Harihar,87.00,13.45,Gokak(rail)Himmatnagar(rail)Harihar,96.00,9.58,Gokak(rail)Jorapokhar(road)Harihar,100.00,10.04,Gokak(rail)Channapatna(rail)Harihar,103.00,10.94
Gokak,Rasayani,Gokak(rail)Hyderabad(road)Rasayani,126.00,4.64,Gokak(rail)Rasayani,72.00,6.33,Gokak(rail)Orai(rail)Rasayani,105.00,10.39,Gokak(rail)Vizianagaram(rail)Rasayani,105.00,10.28,Gokak(rail)Jalpaiguri(rail)Rasayani,106.00,9.84
Gokak,Haringhata,Gokak(rail)Haringhata,138.00,4.01,Gokak(rail)Belgaum(road)Haringhata,100.00,8.10,Gokak(rail)Himmatnagar(rail)Haringhata,114.00,8.07,Gokak(rail)Goregaon(rail)Haringhata,120.00,9.86,Gokak(rail)Ranebennur(road)Haringhata,122.00,7.90
Gokak,Kushtagi,Gokak(road)Kushtagi,55.00,3.96,Gokak(rail)Mumbai(rail)Kushtagi,89.00,6.34,Gokak(rail)Belgaum(rail)Kushtagi,90.00,6.95,Gokak(rail)Rasayani(rail)Kushtagi,112.00,9.49,Gokak(rail)Jorapokhar(rail)Kushtagi,118.00,10.34
Gokak,Jadugora,Gokak(rail)Jadugora,148.00,2.87,Gokak(rail)Chennai(road)Jadugora,112.00,11.30,Gokak(rail)Durg(rail)Jadugora,112.00,8.10,Gokak(rail)Mettur(rail)Jadugora,113.00,12.90,Gokak(rail)Rasayani(rail)Jadugora,118.00,11.54
Gokak,Orai,Gokak(road)Orai,159.00,3.75,Gokak(rail)Jalpaiguri(rail)Orai,101.00,9.06,Gokak(rail)Jorapokhar(road)Orai,102.00,11.82,Gokak(rail)Belgaum(road)Orai,104.00,7.39,Gokak(road)Haringhata(road)Orai,118.00,7.76
Gokak,Surajpur,Gokak(road)Surajpur,156.00,3.30,Gokak(rail)Belgaum(rail)Surajpur,99.00,6.31,Gokak(rail)Karaikal(road)Surajpur,108.00,7.38,Gokak(road)Patan(rail)Surajpur,111.00,9.61,Gokak(rail)Durg(rail)Surajpur,115.00,9.46
Gokak,Ambernath,Gokak(road)Huliyar(road)Ambernath,261.00,4.55,Gokak(road)Ambernath,84.00,5.98,Gokak(rail)Jorapokhar(rail)Ambernath,94.00,10.99,Gokak(road)Kushtagi(rail)Ambernath,95.00,6.56,Gokak(rail)Durg(rail)Ambernath,104.00,7.41
Gokak,Malerkotla,Gokak(rail)Malerkotla,77.00,2.96,Gokak(rail)Jalpaiguri(road)Malerkotla,105.00,9.64,Gokak(rail)Vizianagaram(road)Malerkotla,106.00,6.76,Gokak(rail)Karaikal(road)Malerkotla,113.00,8.45,Gokak(rail)Jorapokhar(rail)Malerkotla,118.00,10.96
Gokak,Jorapokhar,Gokak(road)Belgaum(road)Jorapokhar,308.00,4.57,Gokak(rail)Jorapokhar,49.00,6.84,Gokak(rail)Durg(road)Jorapokhar,118.00,6.10,Gokak(rail)Mumbai(road)Jorapokhar,123.00,6.63,Gokak(road)Patan(road)Jorapokhar,124.00,10.13
Gokak,Vizianagaram,Gokak(road)Vizianagaram,149.00,4.38,Gokak(rail)Chennai(rail)Vizianagaram,89.00,11.61,Gokak(rail)Durg(rail)Vizianagaram,99.00,6.71,Gokak(rail)Himmatnagar(rail)Vizianagaram,100.00,6.70,Gokak(rail)Mumbai(rail)Vizianagaram,106.00,7.28
Gokak,Durg,Gokak(road)Durg,95.00,2.35,Gokak(rail)Ranebennur(rail)Durg,99.00,7.86,Gokak(rail)Jalpaiguri(rail)Durg,100.00,10.82,Gokak(rail)Belgaum(rail)Durg,114.00,7.63,Gokak(rail)Chennai(road)Durg,115.00,9.41
Gokak,Himmatnagar,Gokak(rail)Himmatnagar,55.00,3.53,Gokak(rail)Durg(rail)Himmatnagar,108.00,8.87,Gokak(rail)Barh(road)Himmatnagar,110.00,11.63,Gokak(road)Sardarshahar(rail)Himmatnagar,114.00,8.56,Gokak(road)Pakur(rail)Himmatnagar,119.00,7.34
Lucknow,Chennai,Lucknow(air)Chennai,222.00,2.49,Lucknow(road)Gokak(rail)Chennai,94.00,9.08,Lucknow(rail)Sirohi(road)Chennai,108.00,7.22,Lucknow(rail)Sardarshahar(road)Chennai,109.00,9.05,Lucknow(rail)Kushtagi(rail)Chennai,110.00,9.37
Lucknow,Chittorgarh,Lucknow(rail)Chittorgarh,44.00,3.48,Lucknow(road)Raipur(rail)Chittorgarh,102.00,7.68,Lucknow(rail)Kushtagi(road)Chittorgarh,103.00,9.05,Lucknow(rail)Sagar(rail)Chittorgarh,108.00,11.63,Lucknow(rail)Belgaum(rail)Chittorgarh,109.00,11.48
Lucknow,Ratnagiri,Lucknow(air)Ratnagiri,245.00,1.86,Lucknow(rail)Kushtagi(road)Ratnagiri,108.00,9.71,Lucknow(rail)Jadugora(road)Ratnagiri,110.00,9.02,Lucknow(road)Kollam(rail)Ratnagiri,125.00,8.41,Lucknow(rail)Sardarshahar(rail)Ratnagiri,126.00,11.97
