Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Sagar,Jaysingpur,Sagar(road)Lucknow(rail)Jaysingpur,108.00,5.46,Sagar(rail)Belgaum(rail)Jaysingpur,109.00,10.43,Sagar(rail)Ambernath(rail)Jaysingpur,115.00,7.89,Sagar(rail)Haringhata(road)Jaysingpur,116.00,7.46,Sagar(rail)Kollam(rail)Jaysingpur,116.00,10.10
Sagar,Ramanagara,Sagar(road)Ramanagara,76.00,5.31,Sagar(road)Orai(rail)Ramanagara,98.00,11.98,Sagar(rail)Haringhata(road)Ramanagara,108.00,8.27,Sagar(road)Jagadhri(rail)Ramanagara,108.00,8.61,Sagar(road)Lucknow(rail)Ramanagara,120.00,7.44
Sagar,Hyderabad,Sagar(rail)Belgaum(road)Hyderabad,98.00,8.43,Sagar(rail)Malerkotla(road)Hyderabad,101.00,10.30,Sagar(rail)Hyderabad,105.00,6.74,Sagar(road)Channapatna(rail)Hyderabad,109.00,10.25,Sagar(road)Jagadhri(road)Hyderabad,112.00,6.77
Sagar,Channapatna,Sagar(road)Channapatna,58.00,5.31,Sagar(road)Lucknow(rail)Channapatna,107.00,8.41,Sagar(road)Mettur(road)Channapatna,114.00,5.58,Sagar(road)Jagadhri(rail)Channapatna,116.00,6.25,Sagar(road)Jadugora(rail)Channapatna,118.00,10.10
Sagar,Surendranagar,Sagar(road)Surendranagar,75.00,5.00,Sagar(rail)Belgaum(rail)Surendranagar,82.00,10.01,Sagar(rail)Surajpur(rail)Surendranagar,96.00,11.62,Sagar(road)Channapatna(rail)Surendranagar,104.00,11.78,Sagar(road)Lucknow(rail)Surendranagar,108.00,6.39
Sagar,Thiruvalla,Sagar(road)Mettur(rail)Thiruvalla,99.00,6.69,Sagar(rail)Mumbai(rail)Thiruvalla,111.00,11.83,Sagar(road)Sirohi(rail)Thiruvalla,112.00,9.66,Sagar(road)Lucknow(road)Thiruvalla,116.00,6.57,Sagar(rail)Kollam(rail)Thiruvalla,119.00,7.43
Sagar,Ranebennur,Sagar(road)Ranebennur,88.00,4.86,Sagar(rail)Malerkotla(rail)Ranebennur,88.00,8.93,Sagar(rail)Patan(rail)Ranebennur,115.00,7.19,Sagar(rail)Ambernath(road)Ranebennur,116.00,8.91,Sagar(rail)Kollam(road)Ranebennur,121.00,6.26
Sagar,Karaikal,Sagar(road)Orai(rail)Karaikal,97.00,11.80,Sagar(road)Sirohi(rail)Karaikal,98.00,9.27,Sagar(rail)Ambernath(rail)Karaikal,98.00,7.43,Sagar(road)Karaikal,100.00,4.05,Sagar(rail)Patan(rail)Karaikal,105.00,9.37
Sagar,Belgaum,Sagar(rail)Belgaum,40.00,6.35,Sagar(road)Mettur(rail)Belgaum,104.00,7.67,Sagar(rail)Ambernath(rail)Belgaum,105.00,10.84,Sagar(road)Channapatna(road)Belgaum,108.00,9.24,Sagar(road)Jagadhri(road)Belgaum,125.00,5.51
Sagar,Chatrapur,Sagar(rail)Chatrapur,76.00,6.39,Sagar(rail)Ambernath(rail)Chatrapur,95.00,8.29,Sagar(road)Orai(rail)Chatrapur,98.00,8.59,Sagar(rail)Malerkotla(rail)Chatrapur,117.00,10.44,Sagar(road)Ramanagara(rail)Chatrapur,121.00,11.86
Sagar,Suri,Sagar(rail)Malerkotla(road)Suri,119.00,8.52,Sagar(road)Lucknow(rail)Suri,122.00,5.63,Sagar(rail)Haringhata(rail)Suri,124.00,6.52,Sagar(rail)Ambernath(rail)Suri,126.00,7.21,Sagar(rail)Patan(rail)Suri,126.00,7.08
Sagar,Bhubaneswar,Sagar(road)Bhubaneswar,84.00,2.15,Sagar(rail)Malerkotla(rail)Bhubaneswar,100.00,9.63,Sagar(road)Mahuva(road)Bhubaneswar,114.00,5.79,Sagar(rail)Kollam(rail)Bhubaneswar,126.00,10.02,Sagar(road)Channapatna(rail)Bhubaneswar,127.00,9.11
Sagar,Mahuva,Sagar(road)Mahuva,59.00,3.38,Sagar(rail)Malerkotla(rail)Mahuva,90.00,9.10,Sagar(road)Sirohi(rail)Mahuva,108.00,9.70,Sagar(rail)Haringhata(road)Mahuva,112.00,7.37,Sagar(road)Jagadhri(road)Mahuva,117.00,8.30
Sagar,Jagadhri,Sagar(road)Jagadhri,60.00,2.86,Sagar(rail)Ambernath(rail)Jagadhri,121.00,9.75,Sagar(rail)Malerkotla(road)Jagadhri,127.00,10.03,Sagar(rail)Patan(road)Jagadhri,133.00,7.79,Sagar(rail)Kollam(rail)Delhi(rail)Jagadhri,136.00,11.97
Sagar,Barh,Sagar(road)Barh,102.00,4.74,Sagar(rail)Belgaum(rail)Barh,107.00,8.93,Sagar(rail)Haringhata(rail)Barh,109.00,7.18,Sagar(road)Sirohi(rail)Barh,110.00,9.20,Sagar(road)Lucknow(rail)Barh,111.00,5.33
Sagar,Bhusawal,Sagar(rail)Haringhata(rail)Bhusawal,99.00,8.11,Sagar(rail)Surajpur(road)Bhusawal,112.00,8.98,Sagar(road)Channapatna(road)Bhusawal,116.00,9.14,Sagar(rail)Malerkotla(road)Bhusawal,119.00,8.57,Sagar(road)Bhusawal,133.00,4.54
Sagar,Alipurduar,Sagar(road)Sirohi(rail)Alipurduar,97.00,9.09,Sagar(rail)Surajpur(road)Alipurduar,102.00,9.21,Sagar(rail)Malerkotla(rail)Alipurduar,117.00,10.17,Sagar(rail)Alipurduar,119.00,3.02,Sagar(road)Jadugora(rail)Alipurduar,121.00,8.52
Sagar,Kollam,Sagar(rail)Kollam,53.00,3.60,Sagar(road)Jagadhri(rail)Kollam,105.00,5.36,Sagar(rail)Surajpur(road)Kollam,107.00,11.83,Sagar(road)Lucknow(rail)Kollam,109.00,8.86,Sagar(road)Orai(rail)Kollam,113.00,9.43
Sagar,Medinipur,Sagar(rail)Ambernath(rail)Medinipur,99.00,9.65,Sagar(rail)Haringhata(rail)Medinipur,102.00,8.85,Sagar(rail)Surajpur(rail)Medinipur,112.00,11.62,Sagar(road)Sirohi(road)Medinipur,120.00,9.05,Sagar(road)Jagadhri(road)Medinipur,127.00,5.23
Sagar,Patan,Sagar(rail)Patan,64.00,4.42,Sagar(rail)Kollam(rail)Patan,101.00,10.28,Sagar(road)Sirohi(rail)Patan,102.00,7.78,Sagar(road)Mahuva(rail)Patan,104.00,6.49,Sagar(rail)Haringhata(rail)Patan,116.00,8.11
Sagar,Mettur,Sagar(road)Mettur,54.00,3.01,Sagar(rail)Belgaum(road)Mettur,90.00,8.79,Sagar(rail)Surajpur(rail)Mettur,110.00,11.80,Sagar(road)Sirohi(rail)Mettur,112.00,11.53,Sagar(road)Lucknow(rail)Mettur,125.00,6.87
Sagar,Huliyar,Sagar(rail)Malerkotla(rail)Huliyar,103.00,10.55,Sagar(road)Mahuva(rail)Huliyar,107.00,8.06,Sagar(rail)Ambernath(road)Huliyar,108.00,10.30,Sagar(rail)Belgaum(road)Huliyar,112.00,11.48,Sagar(road)Mettur(road)Huliyar,122.00,5.99
Sagar,Harihar,Sagar(road)Mettur(road)Harihar,104.00,8.09,Sagar(rail)Malerkotla(rail)Harihar,107.00,8.19,Sagar(rail)Surajpur(rail)Harihar,108.00,10.44,Sagar(rail)Ambernath(rail)Harihar,109.00,10.46,Sagar(rail)Harihar,111.00,4.45
Sagar,Rasayani,Sagar(road)Sirohi(rail)Rasayani,102.00,9.25,Sagar(rail)Haringhata(road)Rasayani,105.00,9.08,Sagar(road)Jagadhri(rail)Rasayani,109.00,6.34,Sagar(rail)Kollam(road)Rasayani,111.00,8.25,Sagar(road)Rasayani,114.00,2.06
Sagar,Haringhata,Sagar(rail)Haringhata,53.00,3.55,Sagar(rail)Surajpur(road)Haringhata,107.00,8.71,Sagar(road)Lucknow(rail)Haringhata,115.00,8.58,Sagar(road)Surendranagar(rail)Haringhata,121.00,10.14,Sagar(rail)Belgaum(road)Haringhata,122.00,8.87
Sagar,Kushtagi,Sagar(road)Kushtagi,95.00,5.56,Sagar(road)Sirohi(rail)Kushtagi,104.00,7.92,Sagar(road)Channapatna(rail)Kushtagi,112.00,9.14,Sagar(rail)Ambernath(rail)Kushtagi,114.00,8.18,Sagar(road)Jagadhri(rail)Kushtagi,114.00,9.58
Sagar,Jadugora,Sagar(road)Jadugora,78.00,4.51,Sagar(road)Lucknow(rail)Jadugora,93.00,6.86,Sagar(rail)Ambernath(rail)Jadugora,94.00,8.05,Sagar(road)Channapatna(rail)Jadugora,111.00,11.52,Sagar(road)Mahuva(rail)Jadugora,113.00,6.63
Sagar,Orai,Sagar(road)Orai,55.00,5.96,Sagar(rail)Belgaum(rail)Orai,89.00,9.00,Sagar(road)Mettur(rail)Orai,98.00,9.21,Sagar(road)Lucknow(road)Orai,110.00,5.27,Sagar(road)Sirohi(road)Orai,110.00,11.02
Sagar,Surajpur,Sagar(rail)Surajpur,52.00,6.33,Sagar(rail)Belgaum(road)Surajpur,93.00,10.65,Sagar(rail)Malerkotla(road)Surajpur,113.00,8.33,Sagar(rail)Ambernath(rail)Surajpur,116.00,9.77,Sagar(road)Channapatna(rail)Surajpur,116.00,11.99
Sagar,Ambernath,Sagar(rail)Ambernath,54.00,4.40,Sagar(rail)Belgaum(road)Ambernath,94.00,10.78,Sagar(rail)Malerkotla(road)Ambernath,101.00,7.47,Sagar(road)Orai(road)Ambernath,117.00,8.93,Sagar(road)Mahuva(road)Ambernath,118.00,7.11
Sagar,Malerkotla,Sagar(rail)Malerkotla,45.00,4.68,Sagar(rail)Belgaum(rail)Malerkotla,98.00,11.89,Sagar(rail)Surajpur(rail)Malerkotla,111.00,11.72,Sagar(rail)Patan(rail)Malerkotla,114.00,9.93,Sagar(road)Mahuva(road)Malerkotla,116.00,7.90
Sagar,Jorapokhar,Sagar(road)Mettur(rail)Jorapokhar,106.00,7.69,Sagar(road)Mahuva(rail)Jorapokhar,108.00,6.31,Sagar(rail)Jorapokhar,113.00,6.42,Sagar(rail)Kollam(road)Jorapokhar,113.00,7.76,Sagar(rail)Belgaum(rail)Jorapokhar,121.00,10.28
Sagar,Vizianagaram,Sagar(rail)Surajpur(road)Vizianagaram,103.00,9.98,Sagar(road)Sirohi(rail)Vizianagaram,105.00,11.46,Sagar(road)Lucknow(road)Vizianagaram,109.00,6.80,Sagar(rail)Haringhata(road)Vizianagaram,114.00,6.87,Sagar(rail)Vizianagaram,118.00,4.69
Sagar,Durg,Sagar(rail)Belgaum(rail)Durg,104.00,12.98,Sagar(rail)Kollam(rail)Durg,105.00,9.46,Sagar(road)Jagadhri(rail)Durg,112.00,8.81,Sagar(road)Sirohi(road)Durg,113.00,8.96,Sagar(rail)Malerkotla(rail)Durg,120.00,9.91
Sagar,Himmatnagar,Sagar(rail)Himmatnagar,89.00,3.42,Sagar(rail)Kollam(rail)Himmatnagar,93.00,7.51,Sagar(rail)Ambernath(rail)Himmatnagar,104.00,9.30,Sagar(rail)Belgaum(rail)Himmatnagar,105.00,10.87,Sagar(rail)Surajpur(rail)Himmatnagar,105.00,11.58
Jalpaiguri,Chennai,Jalpaiguri(rail)Chennai,80.00,6.03,Jalpaiguri(rail)Hyderabad(rail)Chennai,91.00,13.06,Jalpaiguri(rail)Sirohi(rail)Chennai,97.00,8.61,Jalpaiguri(road)Medinipur(rail)Chennai,100.00,8.88,Jalpaiguri(rail)Haringhata(rail)Chennai,107.00,9.70
Jalpaiguri,Chittorgarh,Jalpaiguri(rail)Chittorgarh,95.00,3.27,Jalpaiguri(rail)Mumbai(rail)Chittorgarh,107.00,11.21,Jalpaiguri(road)Ramanagara(rail)Chittorgarh,119.00,11.03,Jalpaiguri(rail)Pindwara(rail)Chittorgarh,125.00,8.66,Jalpaiguri(road)Bhusawal(road)Chittorgarh,129.00,6.31
Jalpaiguri,Ratnagiri,Jalpaiguri(rail)Sardarshahar(rail)Ratnagiri,94.00,13.30,Jalpaiguri(road)Medinipur(rail)Ratnagiri,107.00,7.33,Jalpaiguri(rail)Mumbai(rail)Ratnagiri,107.00,10.36,Jalpaiguri(road)Raipur(road)Ratnagiri,109.00,8.01,Jalpaiguri(road)Karaikal(rail)Ratnagiri,113.00,9.31
Jalpaiguri,Goregaon,Jalpaiguri(road)Suri(rail)Goregaon,106.00,4.75,Jalpaiguri(rail)Jadugora(rail)Goregaon,113.00,7.96,Jalpaiguri(rail)Harihar(road)Goregaon,114.00,5.45,Jalpaiguri(road)Karaikal(road)Goregaon,119.00,5.61,Jalpaiguri(road)Surajpur(rail)Goregaon,121.00,8.59
Jalpaiguri,Pindwara,Jalpaiguri(rail)Pindwara,60.00,5.54,Jalpaiguri(rail)Hyderabad(road)Pindwara,108.00,10.95,Jalpaiguri(rail)Sardarshahar(rail)Pindwara,108.00,12.68,Jalpaiguri(road)Raipur(rail)Pindwara,111.00,10.44,Jalpaiguri(rail)Sirohi(road)Pindwara,113.00,8.05
Jalpaiguri,Raipur,Jalpaiguri(road)Raipur,57.00,5.70,Jalpaiguri(rail)Sirohi(rail)Raipur,83.00,8.61,Jalpaiguri(road)Ramanagara(rail)Raipur,96.00,10.43,Jalpaiguri(rail)Jadugora(road)Raipur,107.00,7.52,Jalpaiguri(rail)Barh(rail)Raipur,110.00,11.07
Jalpaiguri,Gokak,Jalpaiguri(rail)Sirohi(rail)Gokak,82.00,9.28,Jalpaiguri(road)Gokak,88.00,5.91,Jalpaiguri(road)Raipur(rail)Gokak,98.00,12.29,Jalpaiguri(rail)Hyderabad(rail)Gokak,101.00,13.20,Jalpaiguri(road)Ramanagara(rail)Gokak,115.00,9.71
Jalpaiguri,Lucknow,Jalpaiguri(road)Lucknow,92.00,2.35,Jalpaiguri(road)Karaikal(road)Lucknow,103.00,8.43,Jalpaiguri(rail)Sardarshahar(road)Lucknow,105.00,11.97,Jalpaiguri(rail)Barh(rail)Lucknow,105.00,12.91,Jalpaiguri(road)Jorapokhar(rail)Lucknow,116.00,8.69
Jalpaiguri,Delhi,Jalpaiguri(rail)Delhi,61.00,5.98,Jalpaiguri(rail)Harihar(rail)Delhi,92.00,7.80,Jalpaiguri(road)Raipur(rail)Delhi,101.00,8.87,Jalpaiguri(rail)Jadugora(road)Delhi,109.00,6.88,Jalpaiguri(rail)Haringhata(rail)Delhi,110.00,10.73
Jalpaiguri,Mumbai,Jalpaiguri(rail)Mumbai,64.00,5.60,Jalpaiguri(rail)Haringhata(rail)Mumbai,90.00,9.08,Jalpaiguri(rail)Barh(rail)Mumbai,102.00,9.60,Jalpaiguri(rail)Delhi(rail)Mumbai,113.00,10.06,Jalpaiguri(road)Suri(rail)Mumbai,124.00,8.23
Jalpaiguri,Sagar,Jalpaiguri(road)Sagar,79.00,2.99,Jalpaiguri(rail)Pindwara(rail)Sagar,103.00,8.07,Jalpaiguri(rail)Hyderabad(rail)Sagar,107.00,13.64,Jalpaiguri(road)Suri(rail)Sagar,107.00,4.76,Jalpaiguri(rail)Harihar(road)Sagar,110.00,6.53
Jalpaiguri,Pakur,Jalpaiguri(road)Raipur(rail)Pakur,108.00,9.32,Jalpaiguri(road)Medinipur(rail)Pakur,109.00,6.19,Jalpaiguri(rail)Mumbai(rail)Pakur,115.00,10.69,Jalpaiguri(road)Ramanagara(rail)Pakur,118.00,8.00,Jalpaiguri(rail)Delhi(rail)Pakur,120.00,11.53
Jalpaiguri,Sardarshahar,Jalpaiguri(rail)Sardarshahar,52.00,6.39,Jalpaiguri(rail)Sirohi(rail)Sardarshahar,86.00,8.33,Jalpaiguri(road)Karaikal(rail)Sardarshahar,104.00,5.30,Jalpaiguri(rail)Delhi(rail)Sardarshahar,106.00,9.62,Jalpaiguri(rail)Pindwara(road)Sardarshahar,112.00,9.52
Jalpaiguri,Sirohi,Jalpaiguri(rail)Sirohi,42.00,5.73,Jalpaiguri(rail)Barh(road)Sirohi,109.00,10.90,Jalpaiguri(road)Raipur(road)Sirohi,112.00,11.43,Jalpaiguri(rail)Kushtagi(rail)Sirohi,113.00,7.62,Jalpaiguri(road)Karaikal(rail)Sirohi,119.00,9.33
Jalpaiguri,Jaysingpur,Jalpaiguri(rail)Jaysingpur,93.00,3.39,Jalpaiguri(rail)Harihar(road)Jaysingpur,105.00,8.50,Jalpaiguri(road)Ramanagara(rail)Jaysingpur,106.00,7.27,Jalpaiguri(rail)Hyderabad(rail)Jaysingpur,109.00,12.98,Jalpaiguri(rail)Haringhata(road)Jaysingpur,113.00,8.33
Jalpaiguri,Ramanagara,Jalpaiguri(road)Ramanagara,54.00,4.51,Jalpaiguri(road)Medinipur(rail)Ramanagara,101.00,7.14,Jalpaiguri(rail)Hyderabad(rail)Ramanagara,103.00,11.03,Jalpaiguri(rail)Haringhata(road)Ramanagara,105.00,9.14,Jalpaiguri(rail)Delhi(rail)Ramanagara,120.00,12.39
Jalpaiguri,Hyderabad,Jalpaiguri(rail)Hyderabad,48.00,6.71,Jalpaiguri(rail)Sardarshahar(rail)Hyderabad,93.00,13.31,Jalpaiguri(road)Ramanagara(rail)Hyderabad,100.00,8.40,Jalpaiguri(rail)Jadugora(road)Hyderabad,102.00,9.81,Jalpaiguri(rail)Kushtagi(rail)Hyderabad,115.00,8.93
Jalpaiguri,Channapatna,Jalpaiguri(rail)Jadugora(rail)Channapatna,81.00,10.19,Jalpaiguri(road)Ramanagara(rail)Channapatna,105.00,8.58,Jalpaiguri(rail)Barh(rail)Channapatna,113.00,11.91,Jalpaiguri(road)Medinipur(road)Channapatna,115.00,6.24,Jalpaiguri(rail)Pindwara(road)Channapatna,115.00,9.19
Jalpaiguri,Surendranagar,Jalpaiguri(road)Surajpur(rail)Surendranagar,112.00,10.59,Jalpaiguri(rail)Haringhata(rail)Surendranagar,115.00,7.53,Jalpaiguri(road)Karaikal(road)Surendranagar,117.00,8.30,N/A,N/A,N/A,N/A,N/A,N/A
Jalpaiguri,Thiruvalla,Jalpaiguri(road)Jorapokhar(rail)Thiruvalla,99.00,7.97,Jalpaiguri(rail)Sirohi(rail)Thiruvalla,101.00,10.16,Jalpaiguri(rail)Thiruvalla,103.00,3.78,Jalpaiguri(rail)Mumbai(rail)Thiruvalla,104.00,11.32,Jalpaiguri(rail)Hyderabad(road)Thiruvalla,106.00,10.43
Jalpaiguri,Ranebennur,Jalpaiguri(rail)Sardarshahar(rail)Ranebennur,101.00,12.71,Jalpaiguri(rail)Hyderabad(road)Ranebennur,102.00,12.57,Jalpaiguri(road)Jorapokhar(rail)Ranebennur,110.00,8.13,Jalpaiguri(road)Suri(road)Ranebennur,121.00,4.24,Jalpaiguri(rail)Ambernath(road)Ranebennur,122.00,7.77
Jalpaiguri,Karaikal,Jalpaiguri(road)Karaikal,53.00,2.44,Jalpaiguri(rail)Sirohi(rail)Karaikal,87.00,9.77,Jalpaiguri(road)Ramanagara(rail)Karaikal,94.00,7.78,Jalpaiguri(road)Jorapokhar(rail)Karaikal,100.00,5.36,Jalpaiguri(rail)Ambernath(rail)Karaikal,104.00,6.29
Jalpaiguri,Belgaum,Jalpaiguri(road)Belgaum,96.00,3.23,Jalpaiguri(rail)Pindwara(rail)Belgaum,105.00,10.29,Jalpaiguri(rail)Harihar(road)Belgaum,107.00,7.62,Jalpaiguri(rail)Hyderabad(road)Belgaum,108.00,9.57,Jalpaiguri(rail)Delhi(rail)Belgaum,109.00,11.22
Jalpaiguri,Chatrapur,Jalpaiguri(rail)Sardarshahar(rail)Chatrapur,99.00,13.22,Jalpaiguri(road)Ramanagara(rail)Chatrapur,99.00,11.06,Jalpaiguri(rail)Ambernath(rail)Chatrapur,101.00,7.15,Jalpaiguri(rail)Chatrapur,109.00,3.06,Jalpaiguri(rail)Jadugora(road)Chatrapur,109.00,7.69
Jalpaiguri,Suri,Jalpaiguri(road)Suri,66.00,2.17,Jalpaiguri(rail)Hyderabad(rail)Suri,106.00,10.71,Jalpaiguri(road)Medinipur(road)Suri,108.00,5.87,Jalpaiguri(rail)Kushtagi(road)Suri,114.00,7.53,Jalpaiguri(road)Ramanagara(road)Suri,120.00,9.49
Jalpaiguri,Bhubaneswar,Jalpaiguri(road)Karaikal(rail)Bhubaneswar,94.00,7.86,Jalpaiguri(rail)Pindwara(rail)Bhubaneswar,104.00,12.12,Jalpaiguri(road)Bhubaneswar,108.00,2.43,Jalpaiguri(rail)Sardarshahar(road)Bhubaneswar,111.00,9.38,Jalpaiguri(road)Medinipur(rail)Bhubaneswar,114.00,8.43
Jalpaiguri,Mahuva,Jalpaiguri(rail)Sirohi(rail)Mahuva,97.00,10.20,Jalpaiguri(rail)Haringhata(road)Mahuva,109.00,8.24,Jalpaiguri(rail)Barh(rail)Mahuva,110.00,12.10,Jalpaiguri(rail)Pindwara(road)Mahuva,113.00,10.86,Jalpaiguri(rail)Harihar(road)Mahuva,114.00,4.76
Jalpaiguri,Jagadhri,Jalpaiguri(road)Jagadhri,89.00,4.57,Jalpaiguri(rail)Sardarshahar(rail)Jagadhri,92.00,10.51,Jalpaiguri(road)Karaikal(rail)Jagadhri,100.00,8.51,Jalpaiguri(rail)Delhi(rail)Jagadhri,101.00,10.29,Jalpaiguri(road)Medinipur(rail)Jagadhri,107.00,8.91
Jalpaiguri,Barh,Jalpaiguri(rail)Barh,59.00,6.86,Jalpaiguri(rail)Jadugora(rail)Barh,90.00,10.90,Jalpaiguri(rail)Kushtagi(rail)Barh,96.00,7.07,Jalpaiguri(rail)Sirohi(rail)Barh,99.00,9.70,Jalpaiguri(rail)Haringhata(rail)Barh,106.00,8.05
Jalpaiguri,Bhusawal,Jalpaiguri(road)Bhusawal,73.00,3.04,Jalpaiguri(rail)Haringhata(rail)Bhusawal,96.00,8.98,Jalpaiguri(rail)Jadugora(road)Bhusawal,98.00,7.37,Jalpaiguri(rail)Kushtagi(rail)Bhusawal,99.00,7.56,Jalpaiguri(rail)Hyderabad(road)Bhusawal,128.00,9.95
Jalpaiguri,Alipurduar,Jalpaiguri(rail)Jadugora(rail)Alipurduar,84.00,8.61,Jalpaiguri(rail)Sirohi(rail)Alipurduar,86.00,9.59,Jalpaiguri(rail)Kushtagi(rail)Alipurduar,114.00,6.22,Jalpaiguri(road)Ramanagara(rail)Alipurduar,117.00,10.15,Jalpaiguri(road)Surajpur(road)Alipurduar,118.00,8.18
Jalpaiguri,Kollam,Jalpaiguri(rail)Kollam,94.00,5.56,Jalpaiguri(rail)Hyderabad(rail)Kollam,106.00,9.50,Jalpaiguri(rail)Haringhata(rail)Kollam,111.00,7.13,Jalpaiguri(road)Karaikal(road)Kollam,111.00,5.97,Jalpaiguri(rail)Sirohi(rail)Kollam,117.00,8.74
Jalpaiguri,Medinipur,Jalpaiguri(road)Medinipur,57.00,2.17,Jalpaiguri(rail)Sardarshahar(rail)Medinipur,93.00,12.13,Jalpaiguri(rail)Haringhata(rail)Medinipur,99.00,9.72,Jalpaiguri(rail)Harihar(rail)Medinipur,103.00,5.44,Jalpaiguri(rail)Ambernath(rail)Medinipur,105.00,8.51
Jalpaiguri,Patan,Jalpaiguri(road)Patan,82.00,2.41,Jalpaiguri(rail)Sirohi(rail)Patan,91.00,8.28,Jalpaiguri(rail)Mumbai(rail)Patan,111.00,10.35,Jalpaiguri(rail)Haringhata(rail)Patan,113.00,8.98,Jalpaiguri(road)Medinipur(road)Patan,114.00,6.59
Jalpaiguri,Mettur,Jalpaiguri(road)Medinipur(rail)Mettur,98.00,7.48,Jalpaiguri(rail)Sirohi(rail)Mettur,101.00,12.03,Jalpaiguri(road)Jorapokhar(rail)Mettur,103.00,6.92,N/A,N/A,N/A,N/A,N/A,N/A
Jalpaiguri,Huliyar,Jalpaiguri(road)Huliyar,99.00,4.72,Jalpaiguri(road)Jorapokhar(rail)Huliyar,106.00,5.38,Jalpaiguri(rail)Kushtagi(road)Huliyar,110.00,8.36,Jalpaiguri(rail)Jadugora(rail)Huliyar,113.00,7.42,Jalpaiguri(rail)Ambernath(road)Huliyar,114.00,9.16
Jalpaiguri,Harihar,Jalpaiguri(rail)Harihar,52.00,2.69,Jalpaiguri(rail)Hyderabad(road)Harihar,100.00,8.95,Jalpaiguri(road)Karaikal(rail)Harihar,104.00,5.30,Jalpaiguri(rail)Ambernath(rail)Harihar,115.00,9.32,Jalpaiguri(rail)Delhi(rail)Harihar,118.00,11.92
Jalpaiguri,Rasayani,Jalpaiguri(rail)Sirohi(rail)Rasayani,91.00,9.75,Jalpaiguri(rail)Rasayani,94.00,3.37,Jalpaiguri(rail)Hyderabad(rail)Rasayani,94.00,11.52,Jalpaiguri(rail)Harihar(rail)Rasayani,100.00,6.26,Jalpaiguri(rail)Haringhata(road)Rasayani,102.00,9.95
Jalpaiguri,Haringhata,Jalpaiguri(rail)Haringhata,50.00,4.42,Jalpaiguri(road)Karaikal(road)Haringhata,104.00,4.74,Jalpaiguri(rail)Sardarshahar(road)Haringhata,113.00,11.32,Jalpaiguri(road)Raipur(road)Haringhata,116.00,9.79,Jalpaiguri(road)Surajpur(road)Haringhata,123.00,7.68
Jalpaiguri,Kushtagi,Jalpaiguri(rail)Kushtagi,54.00,3.38,Jalpaiguri(rail)Sirohi(rail)Kushtagi,93.00,8.42,Jalpaiguri(road)Raipur(rail)Kushtagi,100.00,11.43,Jalpaiguri(road)Suri(rail)Kushtagi,112.00,6.91,Jalpaiguri(rail)Ambernath(rail)Kushtagi,120.00,7.04
Jalpaiguri,Jadugora,Jalpaiguri(rail)Jadugora,41.00,4.60,Jalpaiguri(rail)Ambernath(rail)Jadugora,100.00,6.91,Jalpaiguri(road)Ramanagara(rail)Jadugora,103.00,8.39,Jalpaiguri(road)Raipur(rail)Jadugora,104.00,10.59,Jalpaiguri(rail)Barh(road)Jadugora,114.00,12.38
Jalpaiguri,Orai,Jalpaiguri(road)Orai,83.00,2.41,Jalpaiguri(rail)Kushtagi(rail)Orai,97.00,8.81,Jalpaiguri(rail)Sirohi(road)Orai,99.00,11.52,Jalpaiguri(road)Ramanagara(road)Orai,104.00,8.44,Jalpaiguri(road)Raipur(rail)Orai,111.00,10.05
Jalpaiguri,Surajpur,Jalpaiguri(road)Surajpur,68.00,5.30,Jalpaiguri(rail)Harihar(rail)Surajpur,94.00,9.53,Jalpaiguri(road)Medinipur(rail)Surajpur,110.00,6.20,Jalpaiguri(rail)Sardarshahar(road)Surajpur,111.00,12.33,Jalpaiguri(rail)Ambernath(rail)Surajpur,122.00,8.63
Jalpaiguri,Ambernath,Jalpaiguri(rail)Ambernath,60.00,3.26,Jalpaiguri(rail)Sardarshahar(rail)Ambernath,105.00,10.14,Jalpaiguri(rail)Pindwara(rail)Ambernath,107.00,9.31,Jalpaiguri(rail)Barh(rail)Ambernath,116.00,10.52,Jalpaiguri(rail)Sirohi(road)Ambernath,118.00,11.30
Jalpaiguri,Malerkotla,Jalpaiguri(rail)Jadugora(rail)Malerkotla,91.00,9.65,Jalpaiguri(road)Medinipur(rail)Malerkotla,108.00,8.18,Jalpaiguri(rail)Pindwara(road)Malerkotla,115.00,9.78,Jalpaiguri(rail)Malerkotla,116.00,3.88,Jalpaiguri(road)Suri(road)Malerkotla,116.00,6.15
Jalpaiguri,Jorapokhar,Jalpaiguri(road)Jorapokhar,54.00,2.53,Jalpaiguri(rail)Hyderabad(road)Jorapokhar,108.00,12.31,Jalpaiguri(rail)Sirohi(road)Jorapokhar,114.00,10.28,Jalpaiguri(rail)Sardarshahar(road)Jorapokhar,117.00,9.03,Jalpaiguri(road)Raipur(rail)Jorapokhar,119.00,10.32
Jalpaiguri,Vizianagaram,Jalpaiguri(rail)Jadugora(rail)Vizianagaram,81.00,10.21,Jalpaiguri(rail)Hyderabad(rail)Vizianagaram,93.00,10.78,Jalpaiguri(rail)Sirohi(rail)Vizianagaram,94.00,11.96,Jalpaiguri(rail)Haringhata(road)Vizianagaram,111.00,7.74,Jalpaiguri(road)Vizianagaram,118.00,4.06
