Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Surendranagar,Sirohi,Surendranagar(road)Kollam(air)Sirohi,664.00,3.57,Surendranagar(road)Jorapokhar(rail)Sirohi,104.00,5.26,Surendranagar(road)Sonipat(rail)Sirohi,106.00,6.64,Surendranagar(rail)Mettur(rail)Sirohi,112.00,11.13,Surendranagar(rail)Haringhata(road)Sirohi,119.00,6.98
Surendranagar,Jaysingpur,Surendranagar(rail)Jaysingpur,87.00,2.64,Surendranagar(rail)Rasayani(rail)Jaysingpur,82.00,7.71,Surendranagar(road)Orai(rail)Jaysingpur,102.00,9.44,Surendranagar(rail)Mettur(rail)Jaysingpur,105.00,12.55,Surendranagar(rail)Durg(rail)Jaysingpur,107.00,12.09
Surendranagar,Ramanagara,Surendranagar(rail)Ramanagara,142.00,4.67,Surendranagar(rail)Pakur(rail)Ramanagara,100.00,9.39,Surendranagar(rail)Rasayani(rail)Ramanagara,119.00,9.39,Surendranagar(rail)Durg(road)Ramanagara,122.00,8.90,Surendranagar(road)Lucknow(rail)Ramanagara,127.00,7.10
Surendranagar,Hyderabad,Surendranagar(rail)Hyderabad,49.00,3.27,Surendranagar(road)Jadugora(rail)Hyderabad,105.00,6.20,Surendranagar(rail)Bhubaneswar(rail)Hyderabad,110.00,11.99,Surendranagar(road)Sonipat(rail)Hyderabad,113.00,5.54,Surendranagar(rail)Mettur(road)Hyderabad,114.00,8.15
Surendranagar,Channapatna,Surendranagar(road)Channapatna,60.00,3.14,Surendranagar(rail)Mettur(rail)Channapatna,110.00,9.64,Surendranagar(rail)Rasayani(road)Channapatna,117.00,8.41,Surendranagar(rail)Pakur(rail)Channapatna,118.00,9.95,Surendranagar(rail)Haringhata(rail)Channapatna,119.00,8.84
Surendranagar,Thiruvalla,Surendranagar(rail)Thiruvalla,106.00,3.17,Surendranagar(rail)Rasayani(rail)Thiruvalla,94.00,5.50,Surendranagar(road)Lucknow(road)Thiruvalla,108.00,7.10,Surendranagar(rail)Huliyar(rail)Thiruvalla,116.00,10.75,Surendranagar(road)Pindwara(rail)Thiruvalla,116.00,9.33
Surendranagar,Ranebennur,Surendranagar(rail)Ranebennur,132.00,3.31,Surendranagar(rail)Rasayani(rail)Ranebennur,89.00,9.08,Surendranagar(rail)Pakur(rail)Ranebennur,98.00,10.96,Surendranagar(road)Sonipat(rail)Ranebennur,106.00,9.06,Surendranagar(rail)Huliyar(road)Ranebennur,107.00,9.35
Surendranagar,Karaikal,Surendranagar(road)Karaikal,100.00,2.03,Surendranagar(rail)Bhubaneswar(rail)Karaikal,94.00,10.33,Surendranagar(rail)Durg(rail)Karaikal,104.00,11.91,Surendranagar(road)Channapatna(rail)Karaikal,107.00,9.00,Surendranagar(rail)Haringhata(rail)Karaikal,108.00,9.52
Surendranagar,Belgaum,Surendranagar(road)Harihar(air)Belgaum,482.00,3.85,Surendranagar(rail)Belgaum,65.00,4.00,Surendranagar(rail)Bhubaneswar(rail)Belgaum,90.00,10.59,Surendranagar(road)Sonipat(rail)Belgaum,101.00,6.48,Surendranagar(rail)Aligarh(rail)Belgaum,105.00,9.95
Surendranagar,Chatrapur,Surendranagar(rail)Chatrapur,154.00,2.92,Surendranagar(rail)Haringhata(road)Chatrapur,103.00,6.90,Surendranagar(road)Lucknow(road)Chatrapur,109.00,5.95,Surendranagar(rail)Huliyar(road)Chatrapur,114.00,10.68,Surendranagar(road)Jagadhri(rail)Chatrapur,116.00,8.86
Surendranagar,Suri,Surendranagar(road)Raipur(air)Suri,370.00,3.75,Surendranagar(rail)Bhubaneswar(road)Suri,98.00,9.67,Surendranagar(road)Jorapokhar(road)Suri,108.00,5.98,Surendranagar(rail)Mettur(road)Suri,110.00,8.29,Surendranagar(rail)Pakur(road)Suri,111.00,7.32
Surendranagar,Bhubaneswar,Surendranagar(road)Bhubaneswar,53.00,4.58,Surendranagar(rail)Rasayani(rail)Bhubaneswar,91.00,8.06,Surendranagar(rail)Huliyar(rail)Bhubaneswar,92.00,9.59,Surendranagar(rail)Pakur(rail)Bhubaneswar,100.00,8.27,Surendranagar(rail)Hyderabad(road)Bhubaneswar,103.00,5.35
Surendranagar,Mahuva,Surendranagar(road)Mahuva,125.00,2.55,Surendranagar(rail)Rasayani(road)Mahuva,90.00,7.81,Surendranagar(rail)Huliyar(rail)Mahuva,97.00,8.82,Surendranagar(road)Lucknow(rail)Mahuva,103.00,10.37,Surendranagar(road)Sonipat(road)Mahuva,114.00,6.31
Surendranagar,Jagadhri,Surendranagar(rail)Jagadhri,171.00,4.15,Surendranagar(rail)Huliyar(rail)Jagadhri,88.00,10.02,Surendranagar(rail)Rasayani(road)Jagadhri,92.00,5.34,Surendranagar(rail)Bhubaneswar(rail)Jagadhri,94.00,11.78,Surendranagar(rail)Hyderabad(rail)Jagadhri,95.00,9.48
Surendranagar,Barh,Surendranagar(rail)Barh,128.00,3.93,Surendranagar(rail)Mettur(rail)Barh,97.00,10.62,Surendranagar(rail)Rasayani(rail)Barh,115.00,8.06,Surendranagar(rail)Haringhata(rail)Mettur(rail)Barh,125.00,14.08,Surendranagar(rail)Bhubaneswar(road)Barh,130.00,7.83
Surendranagar,Bhusawal,Surendranagar(rail)Bhusawal,97.00,3.88,Surendranagar(rail)Rasayani(rail)Bhusawal,104.00,7.59,Surendranagar(rail)Mettur(road)Bhusawal,114.00,9.81,Surendranagar(road)Lucknow(rail)Bhusawal,116.00,9.95,Surendranagar(rail)Pakur(road)Bhusawal,119.00,9.03
Surendranagar,Alipurduar,Surendranagar(road)Alipurduar,137.00,2.16,Surendranagar(rail)Aligarh(rail)Alipurduar,89.00,10.23,Surendranagar(road)Sonipat(rail)Alipurduar,100.00,7.22,Surendranagar(rail)Haringhata(road)Alipurduar,103.00,7.17,Surendranagar(rail)Rasayani(rail)Alipurduar,110.00,7.09
Surendranagar,Kollam,Surendranagar(road)Kollam,191.00,2.01,Surendranagar(rail)Pakur(rail)Kollam,95.00,11.62,Surendranagar(rail)Rasayani(road)Kollam,98.00,7.13,Surendranagar(road)Orai(rail)Kollam,104.00,9.09,Surendranagar(road)Channapatna(road)Kollam,124.00,5.50
Surendranagar,Medinipur,Surendranagar(road)Medinipur,194.00,2.84,Surendranagar(rail)Bhubaneswar(rail)Medinipur,83.00,9.68,Surendranagar(road)Orai(rail)Medinipur,103.00,10.24,Surendranagar(rail)Rasayani(road)Medinipur,104.00,7.98,Surendranagar(rail)Durg(road)Medinipur,111.00,12.07
Surendranagar,Patan,Surendranagar(road)Patan,187.00,4.07,Surendranagar(rail)Pakur(rail)Patan,98.00,8.49,Surendranagar(road)Orai(rail)Patan,101.00,9.42,Surendranagar(rail)Huliyar(rail)Patan,114.00,9.23,Surendranagar(rail)Surajpur(road)Patan,115.00,7.95
Surendranagar,Mettur,Surendranagar(road)Mettur,98.00,2.00,Surendranagar(rail)Rasayani(rail)Mettur,81.00,6.47,Surendranagar(rail)Haringhata(rail)Mettur,85.00,9.57,Surendranagar(rail)Aligarh(road)Mettur,93.00,5.90,Surendranagar(road)Orai(rail)Mettur,118.00,8.34
Surendranagar,Huliyar,Surendranagar(road)Huliyar,194.00,3.84,Surendranagar(rail)Rasayani(rail)Huliyar,95.00,6.97,Surendranagar(rail)Aligarh(rail)Huliyar,99.00,7.19,Surendranagar(road)Sonipat(rail)Huliyar,102.00,8.95,Surendranagar(road)Jadugora(rail)Huliyar,107.00,8.12
Surendranagar,Harihar,Surendranagar(road)Harihar,108.00,2.30,Surendranagar(rail)Haringhata(rail)Harihar,111.00,10.21,Surendranagar(road)Jorapokhar(road)Harihar,111.00,4.87,Surendranagar(road)Channapatna(road)Harihar,112.00,6.06,Surendranagar(rail)Surajpur(road)Harihar,112.00,8.47
Surendranagar,Rasayani,Surendranagar(rail)Rasayani,40.00,2.52,Surendranagar(rail)Bhubaneswar(rail)Rasayani,117.00,9.57,Surendranagar(rail)Huliyar(road)Rasayani,130.00,9.76,Surendranagar(road)Ambernath(road)Rasayani,130.00,4.90,Surendranagar(rail)Aligarh(rail)Ambernath(road)Rasayani,135.00,8.64
Surendranagar,Haringhata,Surendranagar(rail)Haringhata,43.00,3.46,Surendranagar(rail)Bhubaneswar(rail)Haringhata,83.00,8.44,Surendranagar(rail)Rasayani(rail)Haringhata,86.00,8.29,Surendranagar(rail)Hyderabad(road)Haringhata,101.00,6.89,Surendranagar(road)Jorapokhar(road)Haringhata,109.00,7.32
Surendranagar,Kushtagi,Surendranagar(rail)Kushtagi,146.00,3.29,Surendranagar(rail)Bhubaneswar(rail)Kushtagi,86.00,8.27,Surendranagar(rail)Rasayani(road)Kushtagi,92.00,4.81,Surendranagar(rail)Huliyar(rail)Kushtagi,108.00,10.85,Surendranagar(rail)Rohtak(rail)Kushtagi,119.00,6.78
Surendranagar,Jadugora,Surendranagar(road)Jadugora,60.00,2.54,Surendranagar(rail)Aligarh(road)Jadugora,97.00,6.64,Surendranagar(rail)Huliyar(road)Jadugora,105.00,8.91,Surendranagar(road)Sonipat(rail)Jadugora,106.00,9.39,Surendranagar(rail)Hyderabad(road)Jadugora,107.00,7.15
Surendranagar,Orai,Surendranagar(road)Orai,58.00,4.07,Surendranagar(rail)Bhubaneswar(rail)Orai,82.00,9.16,Surendranagar(rail)Aligarh(rail)Orai,95.00,9.99,Surendranagar(rail)Huliyar(rail)Orai,97.00,12.33,Surendranagar(road)Jorapokhar(rail)Orai,98.00,5.67
Surendranagar,Surajpur,Surendranagar(rail)Surajpur,61.00,3.56,Surendranagar(rail)Aligarh(rail)Surajpur,86.00,9.96,Surendranagar(rail)Durg(rail)Surajpur,89.00,10.04,Surendranagar(rail)Haringhata(rail)Surajpur,96.00,7.22,Surendranagar(road)Lucknow(road)Surajpur,104.00,7.08
Surendranagar,Ambernath,Surendranagar(road)Ambernath,78.00,2.82,Surendranagar(rail)Aligarh(rail)Ambernath,83.00,6.56,Surendranagar(rail)Huliyar(rail)Ambernath,103.00,8.54,Surendranagar(rail)Mettur(rail)Ambernath,103.00,12.66,Surendranagar(road)Orai(road)Ambernath,109.00,8.38
Surendranagar,Malerkotla,Surendranagar(road)Malerkotla,120.00,2.56,Surendranagar(road)Lucknow(rail)Malerkotla,91.00,10.42,Surendranagar(rail)Aligarh(rail)Malerkotla,112.00,6.85,Surendranagar(rail)Hyderabad(rail)Malerkotla,117.00,7.79,Surendranagar(rail)Pakur(rail)Malerkotla,121.00,11.63
Surendranagar,Jorapokhar,Surendranagar(road)Jorapokhar,50.00,2.28,Surendranagar(rail)Rasayani(rail)Jorapokhar,91.00,6.64,Surendranagar(rail)Durg(road)Jorapokhar,116.00,9.54,Surendranagar(rail)Bhubaneswar(road)Jorapokhar,121.00,8.56,Surendranagar(rail)Hyderabad(road)Jorapokhar,128.00,8.05
Surendranagar,Vizianagaram,Surendranagar(rail)Vizianagaram,84.00,3.07,Surendranagar(rail)Mettur(rail)Vizianagaram,104.00,9.16,Surendranagar(road)Sonipat(rail)Vizianagaram,104.00,8.42,Surendranagar(rail)Aligarh(rail)Vizianagaram,109.00,9.99,Surendranagar(rail)Huliyar(rail)Vizianagaram,110.00,11.56
Surendranagar,Durg,Surendranagar(road)Kollam(road)Durg,341.00,4.21,Surendranagar(rail)Durg,48.00,6.67,Surendranagar(rail)Aligarh(rail)Durg,83.00,8.55,Surendranagar(road)Channapatna(rail)Durg,108.00,7.78,Surendranagar(rail)Belgaum(rail)Durg,112.00,10.90
Surendranagar,Himmatnagar,Surendranagar(road)Gokak(road)Himmatnagar,241.00,4.44,Surendranagar(rail)Durg(rail)Himmatnagar,99.00,9.60,Surendranagar(road)Jorapokhar(rail)Himmatnagar,100.00,9.01,Surendranagar(rail)Mettur(rail)Himmatnagar,102.00,10.52,Surendranagar(rail)Rasayani(road)Himmatnagar,104.00,6.02
Surendranagar,Bangalore,Surendranagar(rail)Bangalore,159.00,3.45,Surendranagar(rail)Haringhata(rail)Bangalore,93.00,9.77,Surendranagar(rail)Huliyar(rail)Bangalore,93.00,9.45,Surendranagar(rail)Pakur(road)Bangalore,109.00,7.05,Surendranagar(rail)Surajpur(road)Bangalore,112.00,6.63
Surendranagar,Nagpur,Surendranagar(road)Nagpur,180.00,2.45,Surendranagar(rail)Aligarh(rail)Nagpur,89.00,9.19,Surendranagar(rail)Rasayani(rail)Nagpur,97.00,8.41,Surendranagar(rail)Huliyar(rail)Nagpur,97.00,11.32,Surendranagar(road)Sonipat(rail)Nagpur,103.00,5.82
Surendranagar,Jabalpur,Surendranagar(rail)Jabalpur,128.00,4.14,Surendranagar(rail)Bhubaneswar(rail)Jabalpur,84.00,9.47,Surendranagar(rail)Haringhata(road)Jabalpur,93.00,7.80,Surendranagar(rail)Rasayani(rail)Jabalpur,103.00,6.14,Surendranagar(rail)Hyderabad(road)Jabalpur,108.00,8.92
Surendranagar,Gwalior,Surendranagar(rail)Gwalior,137.00,3.04,Surendranagar(rail)Bhubaneswar(rail)Gwalior,105.00,9.49,Surendranagar(rail)Belgaum(road)Gwalior,115.00,8.28,Surendranagar(road)Lucknow(rail)Gwalior,118.00,10.37,Surendranagar(road)Orai(road)Gwalior,119.00,7.21
Surendranagar,Agra,Surendranagar(road)Agra,148.00,3.98,Surendranagar(rail)Huliyar(road)Agra,93.00,11.52,Surendranagar(rail)Haringhata(road)Agra,94.00,6.34,Surendranagar(road)Sonipat(rail)Agra,111.00,7.21,Surendranagar(rail)Hyderabad(rail)Agra,113.00,7.41
Surendranagar,Mathura,Surendranagar(road)Mathura,132.00,3.86,Surendranagar(rail)Haringhata(rail)Mathura,85.00,6.59,Surendranagar(rail)Huliyar(rail)Mathura,91.00,8.49,Surendranagar(road)Channapatna(rail)Mathura,102.00,7.52,Surendranagar(road)Orai(rail)Mathura,107.00,8.85
Surendranagar,Aligarh,Surendranagar(rail)Aligarh,43.00,3.61,Surendranagar(road)Jorapokhar(road)Aligarh,101.00,7.99,Surendranagar(road)Lucknow(rail)Aligarh,110.00,10.49,Surendranagar(road)Sonipat(road)Aligarh,111.00,5.52,Surendranagar(road)Jadugora(rail)Aligarh,120.00,8.01
Surendranagar,Meerut,Surendranagar(rail)Meerut,102.00,3.53,Surendranagar(rail)Haringhata(rail)Meerut,84.00,6.69,Surendranagar(road)Jorapokhar(road)Meerut,111.00,5.92,Surendranagar(road)Sonipat(road)Meerut,114.00,7.24,Surendranagar(rail)Durg(road)Meerut,116.00,9.62
Surendranagar,Rohtak,Surendranagar(road)Rohtak,119.00,2.90,Surendranagar(rail)Haringhata(rail)Rohtak,84.00,9.37,Surendranagar(rail)Huliyar(rail)Rohtak,93.00,9.21,Surendranagar(rail)Pakur(rail)Rohtak,96.00,8.17,Surendranagar(rail)Rasayani(road)Rohtak,100.00,6.39
Surendranagar,Panipat,Surendranagar(road)Panipat,99.00,2.55,Surendranagar(rail)Huliyar(road)Panipat,99.00,10.64,Surendranagar(rail)Hyderabad(rail)Panipat,99.00,6.20,Surendranagar(rail)Bhubaneswar(road)Panipat,100.00,11.62,Surendranagar(rail)Haringhata(rail)Panipat,109.00,10.17
Surendranagar,Sonipat,Surendranagar(road)Sonipat,59.00,2.84,Surendranagar(rail)Surajpur(rail)Sonipat,104.00,7.51,Surendranagar(rail)Haringhata(rail)Sonipat,105.00,7.82,Surendranagar(rail)Bhubaneswar(rail)Sonipat,111.00,10.11,Surendranagar(rail)Hyderabad(rail)Sonipat,117.00,7.23
Surendranagar,Bhiwani,Surendranagar(rail)Bhiwani,176.00,2.50,Surendranagar(road)Jorapokhar(rail)Bhiwani,91.00,5.67,Surendranagar(rail)Hyderabad(road)Bhiwani,116.00,6.96,Surendranagar(road)Jadugora(road)Bhiwani,121.00,6.25,Surendranagar(road)Sonipat(rail)Bhiwani,130.00,7.09
Surendranagar,Charkhi Dadri,Surendranagar(road)Charkhi Dadri,134.00,3.30,Surendranagar(rail)Durg(rail)Charkhi Dadri,92.00,11.96,Surendranagar(rail)Huliyar(road)Charkhi Dadri,101.00,10.49,Surendranagar(rail)Haringhata(road)Charkhi Dadri,107.00,5.63,Surendranagar(road)Orai(rail)Charkhi Dadri,107.00,10.45
Surendranagar,Rewari,Surendranagar(road)Karaikal(rail)Rewari,186.00,5.05,Surendranagar(rail)Haringhata(rail)Rewari,88.00,9.12,Surendranagar(rail)Durg(road)Rewari,98.00,10.63,Surendranagar(rail)Rewari,108.00,5.96,Surendranagar(rail)Aligarh(rail)Rewari,109.00,9.63
Thiruvalla,Chennai,Thiruvalla(air)Chennai,106.00,1.89,Thiruvalla(road)Jalpaiguri(rail)Chennai,94.00,9.10,Thiruvalla(rail)Sardarshahar(rail)Chennai,96.00,7.79,Thiruvalla(rail)Pakur(road)Chennai,101.00,7.65,Thiruvalla(road)Gokak(road)Chennai,102.00,9.31
Thiruvalla,Chittorgarh,Thiruvalla(road)Sonipat(road)Chittorgarh,272.00,4.23,Thiruvalla(rail)Chittorgarh,76.00,4.69,Thiruvalla(rail)Charkhi Dadri(rail)Chittorgarh,94.00,8.80,Thiruvalla(road)Mettur(rail)Chittorgarh,106.00,11.74,Thiruvalla(rail)Huliyar(rail)Chittorgarh,108.00,8.36
Thiruvalla,Ratnagiri,Thiruvalla(air)Ratnagiri,206.00,1.96,Thiruvalla(rail)Jadugora(rail)Ratnagiri,97.00,11.39,Thiruvalla(rail)Mahuva(rail)Ratnagiri,106.00,10.38,Thiruvalla(road)Suri(road)Ratnagiri,119.00,7.86,Thiruvalla(rail)Huliyar(rail)Ratnagiri,120.00,6.43
Thiruvalla,Goregaon,Thiruvalla(air)Jalpaiguri(road)Goregaon,301.00,3.82,Thiruvalla(rail)Goregaon,92.00,6.28,Thiruvalla(rail)Huliyar(rail)Goregaon,95.00,6.32,Thiruvalla(road)Gokak(rail)Goregaon,97.00,9.73,Thiruvalla(rail)Sardarshahar(road)Goregaon,104.00,7.38
Thiruvalla,Pindwara,Thiruvalla(road)Pindwara,187.00,3.30,Thiruvalla(rail)Sardarshahar(rail)Pindwara,88.00,6.86,Thiruvalla(rail)Charkhi Dadri(road)Pindwara,95.00,6.47,Thiruvalla(rail)Huliyar(rail)Pindwara,102.00,8.02,Thiruvalla(rail)Hyderabad(road)Pindwara,110.00,9.48
Thiruvalla,Raipur,Thiruvalla(road)Raipur,70.00,2.08,Thiruvalla(rail)Huliyar(rail)Raipur,91.00,5.65,Thiruvalla(rail)Rewari(road)Raipur,105.00,9.37,Thiruvalla(rail)Lucknow(road)Raipur,109.00,9.34,Thiruvalla(rail)Malerkotla(road)Raipur,110.00,10.56
Thiruvalla,Gokak,Thiruvalla(air)Mumbai(road)Gokak,336.00,3.41,Thiruvalla(road)Gokak,51.00,5.31,Thiruvalla(rail)Malerkotla(rail)Gokak,99.00,11.01,Thiruvalla(rail)Sardarshahar(rail)Gokak,100.00,6.60,Thiruvalla(road)Jalpaiguri(road)Gokak,105.00,7.10
Thiruvalla,Lucknow,Thiruvalla(air)Sirohi(air)Lucknow,714.00,3.09,Thiruvalla(rail)Lucknow,51.00,4.33,Thiruvalla(road)Gokak(rail)Lucknow,95.00,11.19,Thiruvalla(rail)Surendranagar(road)Lucknow,99.00,9.08,Thiruvalla(rail)Chatrapur(rail)Lucknow,104.00,8.97
Thiruvalla,Delhi,Thiruvalla(air)Delhi,347.00,2.29,Thiruvalla(rail)Charkhi Dadri(rail)Delhi,91.00,10.67,Thiruvalla(rail)Rewari(rail)Delhi,98.00,9.70,Thiruvalla(road)Gokak(road)Delhi,101.00,10.03,Thiruvalla(rail)Lucknow(road)Delhi,106.00,8.76
Thiruvalla,Mumbai,Thiruvalla(air)Mumbai,176.00,1.09,Thiruvalla(rail)Huliyar(rail)Mumbai,100.00,5.73,Thiruvalla(road)Jalpaiguri(road)Mumbai,104.00,8.03,Thiruvalla(road)Suri(rail)Mumbai,108.00,9.26,Thiruvalla(road)Ambernath(rail)Mumbai,108.00,9.77
Thiruvalla,Sagar,Thiruvalla(air)Mumbai(air)Sagar,583.00,2.12,Thiruvalla(road)Sagar,90.00,3.95,Thiruvalla(rail)Pakur(road)Sagar,100.00,8.99,Thiruvalla(rail)Rewari(rail)Sagar,104.00,10.10,Thiruvalla(road)Mettur(road)Sagar,107.00,11.09
Thiruvalla,Jalpaiguri,Thiruvalla(air)Jalpaiguri,205.00,1.80,Thiruvalla(rail)Sardarshahar(rail)Jalpaiguri,83.00,7.22,Thiruvalla(road)Gokak(rail)Jalpaiguri,95.00,9.80,Thiruvalla(rail)Charkhi Dadri(rail)Jalpaiguri,102.00,7.88,Thiruvalla(rail)Lucknow(road)Jalpaiguri,112.00,8.53
Thiruvalla,Pakur,Thiruvalla(air)Mumbai(rail)Pakur,291.00,3.98,Thiruvalla(rail)Pakur,50.00,4.60,Thiruvalla(rail)Sardarshahar(rail)Pakur,99.00,8.88,Thiruvalla(rail)Charkhi Dadri(road)Pakur,99.00,6.76,Thiruvalla(rail)Lucknow(road)Pakur,102.00,8.09
Thiruvalla,Sardarshahar,Thiruvalla(air)Mumbai(road)Sardarshahar,271.00,3.41,Thiruvalla(rail)Sardarshahar,42.00,3.78,Thiruvalla(rail)Rewari(rail)Sardarshahar,93.00,10.54,Thiruvalla(road)Mettur(rail)Sardarshahar,98.00,9.21,Thiruvalla(road)Gokak(rail)Sardarshahar,99.00,10.70
Thiruvalla,Sirohi,Thiruvalla(air)Sirohi,378.00,1.74,Thiruvalla(road)Gokak(rail)Sirohi,104.00,12.13,Thiruvalla(rail)Charkhi Dadri(rail)Sirohi,106.00,9.14,Thiruvalla(road)Mettur(rail)Sirohi,109.00,10.67,Thiruvalla(rail)Chatrapur(rail)Sirohi,111.00,7.31
Thiruvalla,Jaysingpur,Thiruvalla(road)Jaysingpur,78.00,3.24,Thiruvalla(road)Mettur(rail)Jaysingpur,102.00,12.09,Thiruvalla(rail)Gwalior(rail)Jaysingpur,102.00,12.06,Thiruvalla(rail)Rewari(rail)Jaysingpur,110.00,8.75,Thiruvalla(rail)Malerkotla(road)Jaysingpur,115.00,10.43
Thiruvalla,Ramanagara,Thiruvalla(air)Durg(road)Ramanagara,300.00,4.14,Thiruvalla(road)Ramanagara,86.00,4.93,Thiruvalla(rail)Pakur(rail)Ramanagara,95.00,9.13,Thiruvalla(rail)Charkhi Dadri(rail)Ramanagara,98.00,7.97,Thiruvalla(rail)Malerkotla(rail)Ramanagara,103.00,10.14
Thiruvalla,Hyderabad,Thiruvalla(air)Hyderabad,270.00,2.14,Thiruvalla(road)Jalpaiguri(rail)Hyderabad,95.00,10.11,Thiruvalla(rail)Surendranagar(rail)Hyderabad,98.00,8.45,Thiruvalla(rail)Jadugora(rail)Hyderabad,101.00,8.23,Thiruvalla(road)Mettur(road)Hyderabad,111.00,7.69
Thiruvalla,Channapatna,Thiruvalla(air)Harihar(road)Channapatna,396.00,3.29,Thiruvalla(rail)Channapatna,81.00,3.38,Thiruvalla(rail)Gwalior(rail)Channapatna,105.00,12.41,Thiruvalla(road)Mettur(rail)Channapatna,107.00,9.18,Thiruvalla(rail)Rewari(rail)Channapatna,108.00,11.03
Thiruvalla,Surendranagar,Thiruvalla(air)Harihar(road)Surendranagar,448.00,3.55,Thiruvalla(rail)Surendranagar,49.00,5.18,Thiruvalla(rail)Rewari(rail)Surendranagar,100.00,11.75,Thiruvalla(rail)Gwalior(rail)Surendranagar,101.00,11.68,Thiruvalla(road)Chennai(rail)Surendranagar,121.00,7.47
Thiruvalla,Ranebennur,Thiruvalla(rail)Ranebennur,124.00,3.62,Thiruvalla(rail)Pakur(rail)Ranebennur,93.00,10.70,Thiruvalla(rail)Charkhi Dadri(road)Ranebennur,102.00,6.11,Thiruvalla(rail)Huliyar(road)Ranebennur,107.00,6.31,Thiruvalla(road)Chennai(rail)Ranebennur,108.00,5.74
Thiruvalla,Karaikal,Thiruvalla(road)Karaikal,173.00,2.41,Thiruvalla(rail)Malerkotla(rail)Karaikal,94.00,10.37,Thiruvalla(rail)Lucknow(rail)Karaikal,109.00,10.31,Thiruvalla(road)Ambernath(rail)Karaikal,111.00,6.96,Thiruvalla(rail)Mumbai(rail)Karaikal,115.00,9.40
Thiruvalla,Belgaum,Thiruvalla(air)Belgaum,474.00,2.07,Thiruvalla(rail)Malerkotla(rail)Belgaum,99.00,13.24,Thiruvalla(rail)Rewari(rail)Belgaum,100.00,10.41,Thiruvalla(rail)Huliyar(rail)Belgaum,107.00,7.49,Thiruvalla(road)Jalpaiguri(rail)Belgaum,111.00,10.27
Thiruvalla,Chatrapur,Thiruvalla(rail)Chatrapur,60.00,3.63,Thiruvalla(road)Jalpaiguri(rail)Chatrapur,103.00,9.58,Thiruvalla(rail)Charkhi Dadri(road)Chatrapur,106.00,8.72,Thiruvalla(rail)Lucknow(road)Chatrapur,110.00,6.38,Thiruvalla(rail)Huliyar(road)Chatrapur,114.00,7.64
Thiruvalla,Suri,Thiruvalla(air)Suri,149.00,1.38,Thiruvalla(rail)Pakur(road)Suri,106.00,7.06,Thiruvalla(road)Mettur(road)Suri,107.00,7.83,Thiruvalla(rail)Malerkotla(road)Suri,109.00,10.46,Thiruvalla(rail)Charkhi Dadri(rail)Suri,118.00,7.06
Thiruvalla,Bhubaneswar,Thiruvalla(air)Bhubaneswar,176.00,1.95,Thiruvalla(rail)Surendranagar(rail)Bhubaneswar,91.00,10.86,Thiruvalla(rail)Huliyar(rail)Bhubaneswar,92.00,6.55,Thiruvalla(rail)Pakur(rail)Bhubaneswar,95.00,8.01,Thiruvalla(rail)Hyderabad(road)Bhubaneswar,104.00,7.66
Thiruvalla,Mahuva,Thiruvalla(air)Suri(road)Mahuva,304.00,4.53,Thiruvalla(rail)Mahuva,66.00,6.72,Thiruvalla(rail)Sardarshahar(rail)Mahuva,96.00,8.31,Thiruvalla(rail)Huliyar(rail)Mahuva,97.00,5.78,Thiruvalla(rail)Rewari(road)Mahuva,104.00,9.42
Thiruvalla,Jagadhri,Thiruvalla(rail)Jagadhri,159.00,2.73,Thiruvalla(rail)Huliyar(rail)Jagadhri,88.00,6.98,Thiruvalla(rail)Hyderabad(rail)Jagadhri,96.00,11.79,Thiruvalla(rail)Jadugora(rail)Jagadhri,96.00,9.75,Thiruvalla(rail)Mahuva(rail)Jagadhri,112.00,12.89
Thiruvalla,Barh,Thiruvalla(air)Bhubaneswar(road)Barh,264.00,4.10,Thiruvalla(rail)Barh,86.00,6.48,Thiruvalla(rail)Sardarshahar(rail)Barh,87.00,7.70,Thiruvalla(rail)Malerkotla(rail)Barh,92.00,10.69,Thiruvalla(road)Mettur(rail)Barh,94.00,10.16
Thiruvalla,Bhusawal,Thiruvalla(road)Bhusawal,106.00,3.87,Thiruvalla(rail)Sardarshahar(road)Bhusawal,102.00,8.69,Thiruvalla(road)Gokak(road)Bhusawal,110.00,9.67,Thiruvalla(road)Mettur(road)Bhusawal,111.00,9.35,Thiruvalla(rail)Pakur(road)Bhusawal,114.00,8.77
Thiruvalla,Alipurduar,Thiruvalla(air)Suri(rail)Alipurduar,207.00,4.06,Thiruvalla(rail)Malerkotla(road)Alipurduar,115.00,9.18,Thiruvalla(rail)Ratnagiri(rail)Alipurduar,119.00,6.91,Thiruvalla(rail)Rohtak(road)Alipurduar,119.00,11.52,Thiruvalla(road)Sonipat(rail)Alipurduar,120.00,6.38
Thiruvalla,Kollam,Thiruvalla(air)Kollam,400.00,1.88,Thiruvalla(rail)Pakur(rail)Kollam,90.00,11.36,Thiruvalla(rail)Malerkotla(rail)Kollam,109.00,10.98,Thiruvalla(rail)Rewari(road)Kollam,115.00,8.25,Thiruvalla(road)Raipur(rail)Kollam,115.00,6.85
